week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score
13,2023120300,1926,Jalen Guyton,LAC,NE,I,20,GO,01:00,2,2,74.50272638598202
13,2023120300,2302,DeVante Parker,NE,LAC,I,30,GO,12:31,1,2,83.33295106800975
13,2023120300,2728,Quentin Johnston,LAC,NE,I,20,CROSS,03:38,3,2,83.040278539368515
13,2023120300,2794,DeVante Parker,NE,LAC,C,27,GO,03:23,1,2,83.3298015674064
13,2023120300,2885,Hunter Henry,NE,LAC,C,8,IN,02:21,3,2,83.3333231379342
13,2023120300,3695,DeVante Parker,NE,LAC,I,9,IN,02:10,3,2,83.33333333333317
13,2023120301,2032,Amon-Ra St. Brown,DET,NO,C,18,POST,02:00,3,2,70.42693956981617
13,2023120301,2146,Amon-Ra St. Brown,DET,NO,I,8,GO,00:22,2,3,95.0336273396482
13,2023120301,2345,Chris Olave,NO,DET,I,41,CROSS,13:47,1,2,76.7453762627089
13,2023120301,2724,Chris Olave,NO,DET,C,18,HITCH,08:11,1,2,83.08866861074131
13,2023120301,325,Juwan Johnson,NO,DET,IN,5,CROSS,11:15,1,2,83.27931602348335
13,2023120301,632,Amon-Ra St. Brown,DET,NO,C,5,IN,08:21,1,2,81.81312779248815
13,2023120302,1246,MyCole Pruitt,ATL,NYJ,C,20,GO,10:10,2,2,75.00356256438451
13,2023120302,174,Kyle Pitts,ATL,NYJ,I,12,HITCH,12:19,3,2,81.01170713608809
13,2023120302,1768,Cordarrelle Patterson,ATL,NYJ,C,6,HITCH,02:43,2,2,83.33333328960268
13,2023120302,1978,Tyler Conklin,NYJ,ATL,I,22,GO,01:28,3,2,83.18484321608835
13,2023120302,3121,Garrett Wilson,NYJ,ATL,I,4,IN,03:33,2,2,83.3333331923843
13,2023120302,3715,Dalvin Cook,NYJ,ATL,I,2,OUT,11:34,1,2,83.33333333301195
13,2023120302,3813,Drake London,ATL,NYJ,I,46,GO,10:47,1,2,82.8086849211198
13,2023120302,4502,Xavier Gipson,NYJ,ATL,I,28,POST,01:34,1,2,82.13166396116266
13,2023120303,2994,Connor Heyward,PIT,ARI,I,26,GO,03:28,3,2,82.12446855161608
13,2023120303,3747,Allen Robinson,PIT,ARI,C,4,HITCH,06:49,2,2,73.15049629552566
13,2023120304,2208,Adam Thielen,CAR,TB,I,27,POST,00:11,3,2,71.65557197872396
13,2023120304,2588,Chris Godwin Jr.,TB,CAR,I,29,CORNER,10:10,1,2,82.70770431827772
13,2023120304,2618,Deven Thompkins,TB,CAR,C,4,IN,10:04,2,2,70.90550166696411
13,2023120304,3960,Mike Evans,TB,CAR,C,6,OUT,05:02,1,2,83.32704596685514
13,2023120304,443,Mike Evans,TB,CAR,C,4,HITCH,09:34,1,2,83.32608547757651
13,2023120304,538,Trey Palmer,TB,CAR,I,11,HITCH,07:38,2,2,83.30605404112606
13,2023120305,1112,DeAndre Hopkins,TEN,IND,I,6,IN,00:21,3,2,82.6119411189475
13,2023120305,114,Chig Okonkwo,TEN,IND,I,22,GO,13:31,1,2,81.79164697121625
13,2023120305,2416,Michael Pittman,IND,TEN,C,5,HITCH,00:19,2,2,83.21722653623664
13,2023120305,2891,Michael Pittman,IND,TEN,I,7,HITCH,08:16,1,2,83.32880829069389
13,2023120305,5135,Alec Pierce,IND,TEN,C,38,GO,03:05,1,2,83.20243305941287
13,2023120306,1428,Jaylen Waddle,MIA,WAS,I,50,GO,10:12,1,2,74.7116354554606
13,2023120306,1620,Jahan Dotson,WAS,MIA,I,6,CROSS,07:07,1,2,83.17169196548662
13,2023120306,3120,Jaylen Waddle,MIA,WAS,I,2,ANGLE,11:34,3,2,83.33333313960664
13,2023120306,672,Alec Ingold,MIA,WAS,C,-3,SCREEN,05:14,2,2,76.81882804840188
13,2023120307,1208,Marvin Mims Jr.,DEN,HOU,I,50,GO,11:27,1,2,74.57709415247157
13,2023120307,1671,Courtland Sutton,DEN,HOU,I,26,GO,04:02,2,2,83.2988253631091
13,2023120307,169,Courtland Sutton,DEN,HOU,I,44,POST,13:03,2,2,65.38702015865493
13,2023120307,1975,John Metchie III,HOU,DEN,I,32,HITCH,00:35,2,2,83.26645891053033
13,2023120307,495,Nico Collins,HOU,DEN,C,49,GO,08:11,1,2,83.29927513970055
13,2023120308,1866,Elijah Moore,CLE,LA,C,42,GO,04:37,1,2,83.33255825244102
13,2023120308,2207,Cooper Kupp,LA,CLE,I,3,FLAT,01:03,1,2,83.33333333331582
13,2023120308,2635,Cedric Tillman,CLE,LA,I,11,GO,12:32,1,2,83.2896931438009
13,2023120308,3449,David Njoku,CLE,LA,I,20,FLAT,00:39,1,2,83.1948665940967
13,2023120308,55,Amari Cooper,CLE,LA,C,6,HITCH,15:00,1,2,6.937302773137185
13,2023120308,750,Harrison Bryant,CLE,LA,C,19,POST,03:59,1,2,81.59486952045503
13,2023120309,3993,Kenneth Gainwell,PHI,SF,C,6,ANGLE,03:35,1,2,83.33333330488716
13,2023120309,4042,D'Andre Swift,PHI,SF,I,5,ANGLE,03:01,2,2,83.14581902755361
13,2023120310,2231,Jayden Reed,GB,KC,C,6,HITCH,07:40,3,2,83.07172338593232
13,2023120310,2256,Romeo Doubs,GB,KC,C,33,CORNER,06:56,4,2,73.84712479504061
13,2023120310,2888,Romeo Doubs,GB,KC,I,19,GO,12:01,1,2,81.73058103409191
13,2023120310,2911,Dontayvion Wicks,GB,KC,I,12,GO,11:57,2,2,83.33075849954216
13,2023120310,3005,Marquez Valdes-Scantling,KC,GB,I,30,GO,11:03,2,3,100
13,2023120400,1284,Calvin Ridley,JAX,CIN,C,20,GO,07:08,2,2,82.36498109944841
13,2023120400,1803,Calvin Ridley,JAX,CIN,I,34,GO,00:35,3,2,83.14834684305971
13,2023120400,2160,Zay Jones,JAX,CIN,C,22,CROSS,11:45,1,2,64.45871969312897
13,2023120400,3821,Zay Jones,JAX,CIN,I,49,GO,02:00,2,2,82.87835703232422
13,2023120400,4462,Ja'Marr Chase,CIN,JAX,C,17,IN,04:55,2,2,74.14169899364059
13,2023120400,574,Ja'Marr Chase,CIN,JAX,C,-2,SCREEN,04:31,1,2,76.66400371224196
14,2023120700,1533,Hunter Henry,NE,PIT,C,22,GO,07:43,1,2,78.73775861080911
14,2023120700,2820,JuJu Smith-Schuster,NE,PIT,IN,3,CROSS,01:09,1,2,83.33333322805716
14,2023120700,3529,Pat Freiermuth,PIT,NE,I,12,HITCH,05:13,3,2,83.21629596213482
14,2023120700,794,JuJu Smith-Schuster,NE,PIT,C,17,CROSS,03:13,1,2,82.67737600034663
14,2023121000,1724,Cade Otton,TB,ATL,I,8,IN,01:16,3,2,83.33029977285094
14,2023121000,1813,Drake London,ATL,TB,C,15,IN,00:40,2,2,79.93072014943448
14,2023121000,1875,Jonnu Smith,ATL,TB,I,3,SLANT,00:30,2,2,81.39819598137622
14,2023121000,196,Trey Palmer,TB,ATL,C,4,SLANT,11:06,2,2,81.71513746677861
14,2023121000,3630,Cade Otton,TB,ATL,I,26,GO,07:13,1,3,100
14,2023121000,3769,Drake London,ATL,TB,C,40,GO,06:10,1,2,70.42888576307928
14,2023121000,707,Mike Evans,TB,ATL,I,6,SLANT,01:23,1,2,83.33067918483366
14,2023121001,1251,Odell Beckham,BAL,LA,I,8,SLANT,10:44,2,2,80.70397795334402
14,2023121001,1563,Tutu Atwell,LA,BAL,I,20,CROSS,05:59,1,2,69.32797852785214
14,2023121001,2020,Odell Beckham,BAL,LA,I,13,SLANT,01:45,1,2,81.06135970375006
14,2023121001,4145,Zay Flowers,BAL,LA,C,4,HITCH,04:14,2,2,81.54138344709048
14,2023121001,4750,Odell Beckham,BAL,LA,I,46,SLANT,09:18,2,2,80.3717363484499
14,2023121001,4859,Kyren Williams,LA,BAL,I,8,FLAT,08:16,2,3,100
14,2023121002,1617,Sam LaPorta,DET,CHI,C,10,HITCH,03:54,3,2,83.27914198848545
14,2023121002,2467,Josh Reynolds,DET,CHI,I,7,CROSS,08:38,1,2,70.85082129214784
14,2023121002,2757,Sam LaPorta,DET,CHI,I,9,IN,04:19,3,2,36.83110380251195
14,2023121002,3544,DJ Moore,CHI,DET,C,9,CROSS,10:09,2,2,75.18907494010077
14,2023121002,938,Amon-Ra St. Brown,DET,CHI,I,5,HITCH,15:00,1,2,43.52921311767864
14,2023121003,3375,Zack Moss,IND,CIN,I,2,FLAT,09:33,1,2,83.1712621452868
14,2023121003,954,Ja'Marr Chase,CIN,IND,I,16,CORNER,13:34,1,2,83.32704981228366
14,2023121004,1196,Amari Cooper,CLE,JAX,C,15,GO,00:05,1,2,83.32094946944572
14,2023121004,1364,Zay Jones,JAX,CLE,IN,53,POST,13:36,1,2,82.1966861399095
14,2023121004,2194,Calvin Ridley,JAX,CLE,IN,16,POST,01:55,1,2,82.53547999791675
14,2023121004,2313,David Njoku,CLE,JAX,C,15,HITCH,01:42,2,2,82.5008352595316
14,2023121004,2522,Zay Jones,JAX,CLE,I,14,HITCH,01:02,2,2,76.19592831157296
14,2023121004,357,Cedric Tillman,CLE,JAX,I,3,OUT,09:18,1,2,76.38091304915228
14,2023121004,3848,Amari Cooper,CLE,JAX,C,6,SLANT,14:10,1,2,83.2713116525994
14,2023121004,4140,Zay Jones,JAX,CLE,I,15,GO,09:34,1,2,83.03728964543816
14,2023121004,4841,Elijah Moore,CLE,JAX,I,4,SLANT,03:19,3,2,83.33333333332898
14,2023121005,1208,D.J. Chark,CAR,NO,I,18,POST,09:27,3,2,78.31001598092413
14,2023121005,1345,Lynn Bowden,NO,CAR,C,4,HITCH,07:28,1,2,80.9528362495924
14,2023121005,190,Juwan Johnson,NO,CAR,C,4,HITCH,13:21,2,2,83.33291571336945
14,2023121005,215,Foster Moreau,NO,CAR,C,0,FLAT,13:00,1,2,83.0863257532873
14,2023121005,3468,Jonathan Mingo,CAR,NO,I,16,GO,05:54,1,2,83.29994192277026
14,2023121005,3722,Jonathan Mingo,CAR,NO,I,10,HITCH,04:05,2,2,83.33333333224759
14,2023121005,574,Alvin Kamara,NO,CAR,C,4,OUT,05:42,2,2,80.06942818689478
14,2023121006,1062,Noah Brown,HOU,NYJ,I,52,GO,11:58,3,2,83.15226680119162
14,2023121006,2085,Garrett Wilson,NYJ,HOU,C,13,HITCH,14:25,2,2,83.33101315348117
14,2023121006,2296,Xavier Hutchinson,HOU,NYJ,I,9,CROSS,11:05,1,2,79.75488464686188
14,2023121006,2413,Jeremy Ruckert,NYJ,HOU,C,11,GO,08:49,2,2,79.91160323664666
14,2023121007,3240,T.J. Hockenson,MIN,LV,C,23,CROSS,09:10,1,2,83.12216170606199
14,2023121007,4041,Davante Adams,LV,MIN,C,7,HITCH,00:07,1,4,100
14,2023121007,62,Davante Adams,LV,MIN,C,3,HITCH,14:54,1,2,83.00724438633354
14,2023121008,1383,Deebo Samuel Sr.,SF,SEA,C,39,CROSS,08:26,3,2,82.47815005350682
14,2023121008,1954,Noah Fant,SEA,SF,I,6,OUT,14:51,2,2,76.50442652093984
14,2023121008,2082,Christian McCaffrey,SF,SEA,C,5,SLANT,12:43,1,2,83.3333333032195
14,2023121008,2436,Brandon Aiyuk,SF,SEA,I,12,POST,05:08,1,2,83.33030616133962
14,2023121008,2904,DK Metcalf,SEA,SF,IN,37,CORNER,14:08,1,2,79.26316146953015
14,2023121008,459,George Kittle,SF,SEA,I,11,IN,08:17,3,2,82.81410369497404
14,2023121009,1272,Richie James,KC,BUF,I,21,POST,10:48,2,2,83.30038457809839
14,2023121009,153,Travis Kelce,KC,BUF,I,31,CROSS,12:44,1,2,83.32967337569073
14,2023121009,2657,Marquez Valdes-Scantling,KC,BUF,C,2,HITCH,08:38,1,2,83.32481446839478
14,2023121009,3234,Dalton Kincaid,BUF,KC,I,16,HITCH,00:31,2,2,74.9176900780094
14,2023121010,1459,Donald Parham,LAC,DEN,C,9,IN,05:19,2,2,83.33303267572293
14,2023121010,1783,Gerald Everett,LAC,DEN,I,4,HITCH,01:48,2,2,83.26478538903226
14,2023121010,1991,Jerry Jeudy,DEN,LAC,I,20,CROSS,00:41,2,2,83.32969054614624
14,2023121010,2665,Courtland Sutton,DEN,LAC,C,46,GO,06:05,1,2,83.33259511219254
14,2023121010,322,Quentin Johnston,LAC,DEN,I,6,POST,10:58,3,2,83.31443958422545
14,2023121010,3334,Keenan Allen,LAC,DEN,I,15,IN,14:03,4,3,100
14,2023121010,99,Keenan Allen,LAC,DEN,I,21,CROSS,13:52,1,2,82.80416223180178
14,2023121011,1214,DeVonta Smith,PHI,DAL,I,17,CORNER,15:00,3,2,63.54829267145904
14,2023121011,2044,Tony Pollard,DAL,PHI,C,2,FLAT,01:48,1,2,83.33322730186174
14,2023121011,2074,Michael Gallup,DAL,PHI,C,8,HITCH,01:43,2,2,83.33331488118228
14,2023121011,2721,CeeDee Lamb,DAL,PHI,I,33,GO,12:58,2,3,100.00000000000004
14,2023121011,2805,DeVonta Smith,PHI,DAL,I,19,OUT,12:02,1,2,73.6600238325346
14,2023121011,3091,Michael Gallup,DAL,PHI,I,9,SLANT,09:25,1,2,83.33333333333333
14,2023121011,3480,DeVonta Smith,PHI,DAL,I,33,GO,01:33,2,3,100
14,2023121011,3701,Jake Ferguson,DAL,PHI,I,2,HITCH,12:54,2,2,72.98558632625254
14,2023121100,103,DeAndre Hopkins,TEN,MIA,I,7,SLANT,13:35,3,2,83.12534904415676
14,2023121100,1560,Cedrick Wilson Jr.,MIA,TEN,I,10,IN,02:35,2,2,83.33333316259196
14,2023121100,1862,De'Von Achane,MIA,TEN,I,13,IN,00:46,3,3,100
14,2023121100,2045,DeAndre Hopkins,TEN,MIA,C,45,GO,00:18,1,2,82.32465190255729
14,2023121100,2100,DeAndre Hopkins,TEN,MIA,I,10,SLANT,00:08,2,2,83.29132670996862
14,2023121100,2868,DeAndre Hopkins,TEN,MIA,I,18,GO,03:49,1,2,83.33333085462078
14,2023121100,578,Chig Okonkwo,TEN,MIA,C,11,IN,07:40,2,2,83.02998953484935
14,2023121100,994,Nick Westbrook-Ikhine,TEN,MIA,C,4,CROSS,14:06,1,2,83.30240414076793
14,2023121101,1100,Isaiah Hodgins,NYG,GB,C,14,POST,13:58,2,2,74.6946589915187
14,2023121101,1833,Tucker Kraft,GB,NYG,C,4,HITCH,02:02,2,2,83.33333331348683
14,2023121101,229,Dontayvion Wicks,GB,NYG,I,7,OUT,12:23,3,2,83.30575807464598
14,2023121101,2907,Wan'Dale Robinson,NYG,GB,C,25,GO,03:43,1,2,78.27899363033146
14,2023121101,3636,Samori Toure,GB,NYG,I,30,GO,05:41,3,2,83.195496473191
15,2023121400,1480,Davante Adams,LV,LAC,I,13,CROSS,10:46,1,2,51.17820512255924
15,2023121400,1751,Quentin Johnston,LAC,LV,C,16,GO,08:20,2,2,59.130111601258875
15,2023121400,192,Tre Tucker,LV,LAC,I,44,GO,12:54,2,2,82.79610648778988
15,2023121400,2467,Jakobi Meyers,LV,LAC,I,11,HITCH,12:51,1,2,77.79522547658108
15,2023121400,260,Davante Adams,LV,LAC,C,3,HITCH,12:07,2,3,100
15,2023121400,2967,Michael Mayer,LV,LAC,C,4,OUT,05:47,3,2,83.33328606082296
15,2023121400,3115,Gerald Everett,LAC,LV,C,4,HITCH,02:55,2,2,82.50602140802798
15,2023121400,390,Jakobi Meyers,LV,LAC,I,4,OUT,09:01,1,2,83.33280066773554
15,2023121400,660,Davante Adams,LV,LAC,I,12,GO,05:29,2,2,82.81575007537931
15,2023121600,1910,Tee Higgins,CIN,MIN,I,40,GO,00:17,2,2,83.32428354657533
15,2023121600,2136,Justin Jefferson,MIN,CIN,C,12,OUT,13:42,2,2,82.71609744577692
15,2023121600,2428,Irv Smith,CIN,MIN,IN,18,OUT,09:15,2,2,76.25765161150098
15,2023121600,4168,Tee Higgins,CIN,MIN,I,40,HITCH,08:41,3,2,82.99046385846319
15,2023121600,4385,Tyler Boyd,CIN,MIN,C,20,IN,05:31,3,2,83.15627635218668
15,2023121601,1378,George Pickens,PIT,IND,IN,39,POST,09:39,1,2,83.01379926949025
15,2023121601,3562,Allen Robinson,PIT,IND,C,6,HITCH,08:28,1,3,100
15,2023121602,1139,Sam LaPorta,DET,DEN,C,2,CROSS,12:41,1,2,83.13228062641956
15,2023121700,108,Rachaad White,TB,GB,C,6,ANGLE,13:52,2,2,83.33333333051381
15,2023121700,2318,Dontayvion Wicks,GB,TB,C,5,CROSS,08:52,1,2,83.0148585120666
15,2023121700,2443,Malik Heath,GB,TB,C,15,GO,06:44,1,2,74.77846311742628
15,2023121700,2553,Jayden Reed,GB,TB,C,17,CORNER,04:26,3,2,82.77211928329025
15,2023121700,3430,Romeo Doubs,GB,TB,C,12,HITCH,06:26,1,3,100
15,2023121701,1300,Jaylen Waddle,MIA,NYJ,C,41,GO,07:51,1,2,79.27097823851848
15,2023121701,1742,Cedrick Wilson Jr.,MIA,NYJ,I,6,OUT,02:20,1,2,83.33333253391261
15,2023121701,3304,Randall Cobb,NYJ,MIA,I,5,IN,08:41,2,2,83.33333333329443
15,2023121701,3732,Randall Cobb,NYJ,MIA,I,37,GO,02:57,3,2,82.92452992782083
15,2023121701,545,Tyler Conklin,NYJ,MIA,I,14,GO,06:29,1,2,83.33333324895044
15,2023121702,1574,Jalin Hyatt,NYG,NO,I,5,SLANT,02:55,1,2,83.11964717082732
15,2023121702,178,Saquon Barkley,NYG,NO,C,15,FLAT,12:44,2,2,81.74496829266138
15,2023121702,3643,Isaiah Hodgins,NYG,NO,I,18,GO,04:03,1,2,83.33300874883298
15,2023121702,3834,Eric Gray,NYG,NO,I,10,HITCH,02:04,4,3,92.65470853209928
15,2023121703,338,Nick Westbrook-Ikhine,TEN,HOU,C,33,GO,08:10,3,2,76.89430004505117
15,2023121703,3571,DeAndre Hopkins,TEN,HOU,I,34,POST,02:57,2,2,80.68285865726936
15,2023121703,4421,DeAndre Hopkins,TEN,HOU,I,21,GO,02:47,1,2,80.46603085318745
15,2023121703,564,Noah Brown,HOU,TEN,C,3,OUT,06:32,2,2,83.00536770000187
15,2023121703,652,Xavier Hutchinson,HOU,TEN,I,1,CROSS,04:50,3,2,83.33302734427782
15,2023121704,1010,Deebo Samuel Sr.,SF,ARI,I,17,IN,14:11,1,2,83.2348348308579
15,2023121704,2170,Deebo Samuel Sr.,SF,ARI,I,6,CROSS,14:20,2,2,68.62078320301562
15,2023121704,3429,Deebo Samuel Sr.,SF,ARI,C,19,GO,07:14,2,2,83.02961864116786
15,2023121704,386,Brandon Aiyuk,SF,ARI,I,31,GO,08:43,1,2,83.05117443272103
15,2023121704,409,Deebo Samuel Sr.,SF,ARI,C,15,CROSS,08:37,2,2,83.33323450163321
15,2023121704,697,Trey McBride,ARI,SF,IN,8,HITCH,04:33,4,2,83.33040482309818
15,2023121705,1547,John Bates,WAS,LA,I,20,POST,02:15,1,2,75.90338080599392
15,2023121705,2470,Terry McLaurin,WAS,LA,I,20,GO,10:38,3,2,74.51917260133601
15,2023121705,2573,Tyler Higbee,LA,WAS,I,11,OUT,09:32,3,2,83.14696606131346
15,2023121705,2734,Dyami Brown,WAS,LA,I,24,CORNER,07:20,1,2,80.60255633958057
15,2023121705,3372,Terry McLaurin,WAS,LA,IN,15,HITCH,13:25,1,2,78.74252016726344
15,2023121706,3057,CeeDee Lamb,DAL,BUF,I,32,POST,11:58,2,2,68.56242172482833
15,2023121706,3345,Michael Gallup,DAL,BUF,C,7,HITCH,08:18,1,2,82.73374701682214
15,2023121706,3629,CeeDee Lamb,DAL,BUF,C,5,SLANT,04:23,1,2,81.90105073204424
15,2023121706,433,Brandin Cooks,DAL,BUF,I,52,POST,07:31,2,2,77.81192458380004
15,2023121708,1103,Nelson Agholor,BAL,JAX,IN,8,HITCH,11:47,2,2,83.33323458887624
15,2023121708,1842,Zay Jones,JAX,BAL,I,42,GO,01:04,1,2,83.32163137759599
15,2023121708,2716,Travis Etienne,JAX,BAL,C,4,ANGLE,03:36,2,2,83.33332966680167
15,2023121708,3436,Zay Jones,JAX,BAL,I,40,GO,08:00,1,2,82.79214611833198
15,2023121708,3559,Odell Beckham,BAL,JAX,I,16,GO,06:10,3,2,70.4752877020338
15,2023121708,3707,Parker Washington,JAX,BAL,I,20,POST,04:34,1,2,82.70620156673438
15,2023121708,3972,Evan Engram,JAX,BAL,I,13,HITCH,03:24,4,2,64.71140155107769
15,2023121708,889,Zay Jones,JAX,BAL,C,9,HITCH,15:00,1,3,98.26563319627364
15,2023121709,1489,Jonnu Smith,ATL,CAR,C,22,CROSS,06:06,1,2,83.3332611873919
15,2023121709,175,Kyle Pitts,ATL,CAR,C,7,CROSS,11:58,1,2,81.83623283870331
15,2023121709,2997,Kyle Pitts,ATL,CAR,I,11,OUT,12:36,2,2,83.07242071763602
15,2023121710,1622,Amari Cooper,CLE,CHI,C,39,POST,08:49,3,2,83.24051503836012
15,2023121710,2756,David Njoku,CLE,CHI,C,1,CROSS,12:32,3,2,83.26287370421869
15,2023121710,3504,DJ Moore,CHI,CLE,I,5,HITCH,00:16,2,3,100
15,2023121710,4514,Amari Cooper,CLE,CHI,I,16,POST,01:39,1,2,83.32769862136409
15,2023121711,100,DeVante Parker,NE,KC,C,3,HITCH,14:14,2,2,79.62205550472498
15,2023121711,2276,Travis Kelce,KC,NE,I,11,CORNER,10:37,3,2,82.96834276077541
15,2023121711,2349,Hunter Henry,NE,KC,IN,10,IN,10:22,1,2,75.62328655473827
15,2023121801,2596,Dallas Goedert,PHI,SEA,C,10,HITCH,06:10,2,2,80.53936639129185
15,2023121801,2733,Tyler Lockett,SEA,PHI,I,48,POST,04:43,1,2,83.08074779310707
16,2023122100,1185,Chris Olave,NO,LA,C,14,HITCH,10:23,1,2,82.80463383078798
16,2023122100,1210,Rashid Shaheed,NO,LA,I,4,OUT,09:42,1,2,83.08554279988441
16,2023122100,1402,Demarcus Robinson,LA,NO,C,9,IN,07:00,3,2,82.54750641705255
16,2023122100,1688,Demarcus Robinson,LA,NO,C,5,HITCH,02:28,1,2,81.64360389375732
16,2023122100,1839,Rashid Shaheed,NO,LA,I,6,SLANT,01:06,2,2,82.49646623734075
16,2023122100,2182,Puka Nacua,LA,NO,C,39,GO,15:00,1,3,100.00000000000004
16,2023122100,2578,Juwan Johnson,NO,LA,IN,16,CROSS,08:38,3,2,57.13980249377371
16,2023122100,2868,Chris Olave,NO,LA,I,16,HITCH,02:59,2,2,81.57439508213042
16,2023122100,3168,Cooper Kupp,LA,NO,I,0,CROSS,13:36,2,2,82.82450081214698
16,2023122100,820,Foster Moreau,NO,LA,I,13,HITCH,00:40,2,2,80.45530866068452
16,2023122300,2557,Tee Higgins,CIN,PIT,I,2,SLANT,07:33,2,2,83.33202037501128
16,2023122300,2804,Tyler Boyd,CIN,PIT,C,5,HITCH,03:24,1,2,83.33156972198893
16,2023122300,333,Trenton Irwin,CIN,PIT,C,6,HITCH,10:07,2,2,82.23080634752623
16,2023122301,1049,Gerald Everett,LAC,BUF,C,9,SCREEN,14:39,2,2,47.87021651023209
16,2023122301,182,Gabe Davis,BUF,LAC,I,8,IN,13:24,3,2,83.15388964524398
16,2023122301,2113,Austin Ekeler,LAC,BUF,I,5,OUT,13:36,2,2,83.20074992090969
16,2023122301,3762,Stefon Diggs,BUF,LAC,I,26,POST,03:01,2,2,83.27495699178016
16,2023122301,423,Quentin Johnston,LAC,BUF,I,32,GO,08:38,2,2,68.51184335732418
16,2023122301,700,Gabe Davis,BUF,LAC,I,24,HITCH,03:43,3,3,100
16,2023122402,1367,Kylen Granson,IND,ATL,I,14,CROSS,10:02,1,3,100
16,2023122402,175,Will Mallory,IND,ATL,C,8,SLANT,12:50,1,2,78.57472717507005
16,2023122402,3106,Drake London,ATL,IND,C,14,HITCH,01:12,1,2,74.86342101494225
16,2023122402,3318,Josh Downs,IND,ATL,I,14,CROSS,13:30,1,3,100
16,2023122402,3487,D.J. Montgomery,IND,ATL,I,13,IN,10:10,4,2,57.62923435277717
16,2023122402,3658,Alec Pierce,IND,ATL,IN,34,POST,08:03,3,2,72.94213728967073
16,2023122402,3934,D.J. Montgomery,IND,ATL,I,44,GO,04:55,4,2,83.1571825442432
16,2023122402,453,Drake London,ATL,IND,I,7,HITCH,09:01,2,2,83.3256151615512
16,2023122403,1123,D.J. Chark,CAR,GB,I,10,IN,14:08,2,2,74.14832865248253
16,2023122403,4065,Romeo Doubs,GB,CAR,C,33,GO,02:39,3,2,82.11557073737114
16,2023122404,1347,David Njoku,CLE,HOU,I,15,GO,11:51,1,2,81.36765213802997
16,2023122404,2313,Amari Cooper,CLE,HOU,IN,18,GO,00:05,3,2,83.33023089273894
16,2023122404,2884,Elijah Moore,CLE,HOU,I,12,POST,04:03,1,3,100
16,2023122404,3100,Amari Cooper,CLE,HOU,C,15,GO,01:37,1,2,83.30971391880276
16,2023122404,3271,David Bell,CLE,HOU,I,0,HITCH,13:46,2,2,82.41329745713398
16,2023122404,4559,Dare Ogunbowale,HOU,CLE,I,4,IN,02:01,2,2,81.51508020587599
16,2023122404,4687,Robert Woods,HOU,CLE,I,36,GO,00:53,1,2,83.26754931570656
16,2023122404,68,Amari Cooper,CLE,HOU,C,45,POST,14:53,1,2,77.12987280386953
16,2023122404,778,Amari Cooper,CLE,HOU,C,20,CORNER,04:36,1,3,96.34912444046032
16,2023122405,2211,Justin Jefferson,MIN,DET,C,26,GO,00:37,1,2,80.26971718707769
16,2023122405,2460,K.J. Osborn,MIN,DET,C,43,POST,12:51,2,2,81.45397314283764
16,2023122405,3529,Justin Jefferson,MIN,DET,IN,48,GO,10:00,3,2,76.24605243363831
16,2023122406,1198,Terry McLaurin,WAS,NYJ,I,2,CROSS,00:10,3,2,83.32560976193955
16,2023122406,1349,Kenny Yeboah,NYJ,WAS,I,5,CROSS,13:41,1,3,100
16,2023122406,1372,Garrett Wilson,NYJ,WAS,I,4,SLANT,13:37,2,2,78.76016377420562
16,2023122406,1395,Garrett Wilson,NYJ,WAS,C,4,HITCH,13:33,3,2,83.32987527364821
16,2023122406,1755,Tyler Conklin,NYJ,WAS,I,9,GO,09:17,3,2,82.03062063198456
16,2023122406,186,Garrett Wilson,NYJ,WAS,I,7,GO,13:08,3,2,83.33333321420177
16,2023122406,3147,Curtis Samuel,WAS,NYJ,IN,4,ANGLE,08:07,2,2,40.896844678966424
16,2023122406,4092,Garrett Wilson,NYJ,WAS,I,3,HITCH,08:11,2,2,83.33333333332963
16,2023122406,4609,Breece Hall,NYJ,WAS,I,25,GO,02:28,2,2,83.33333331521075
16,2023122406,948,Garrett Wilson,NYJ,WAS,I,9,SLANT,05:30,1,2,83.33333333333333
16,2023122407,1478,Tyjae Spears,TEN,SEA,C,1,OUT,07:04,2,2,83.33333333333236
16,2023122407,2032,Chig Okonkwo,TEN,SEA,C,2,FLAT,00:35,1,2,83.33333333313642
16,2023122407,2338,Colby Parkinson,SEA,TEN,I,9,CORNER,10:06,2,2,83.11156761530557
16,2023122407,3222,Treylon Burks,TEN,SEA,C,13,CROSS,09:25,2,2,83.30645351848375
16,2023122408,565,Tim Jones,JAX,TB,I,29,GO,04:14,2,2,83.05970523673022
16,2023122408,644,Mike Evans,TB,JAX,C,2,IN,03:25,2,2,83.333333329538
16,2023122408,837,Chris Godwin Jr.,TB,JAX,I,0,CROSS,13:45,2,2,82.85577467059238
16,2023122409,1148,Michael Carter,ARI,CHI,I,3,FLAT,12:49,2,2,83.27911617650679
16,2023122409,1504,Trey McBride,ARI,CHI,I,4,OUT,05:58,1,2,83.33333319526785
16,2023122409,2757,Emari Demercado,ARI,CHI,C,0,FLAT,07:26,3,4,100
16,2023122410,2236,Jake Ferguson,DAL,MIA,I,4,HITCH,12:06,3,2,82.07451130679998
